Region,Event_Type,Year,Month,Date,Daily_Min_Temp,Daily_Avg_Temp,Daily_Max_Temp,3_Day_Rolling_Avg_Max_Temp,3_Day_Rolling_Avg_Min_Temp,Event_Temp
NYISO,Cold Event,2004,1,1/10/2004,-8.9,-2.3,7.6,14.7,-4.2,-4.2
NYISO,Cold Event,1982,1,1/27/1982,-9.6,-0.3,13.9,18.7,-4.1,-4.1
NYISO,Cold Event,2015,2,2/17/2015,2.0,8.5,20.3,17.5,-4.0,-4.0
Ontario,Heat Event,1988,7,7/8/1988,70.4,,97.6,97.5,67.8,97.5
Ontario,Heat Event,1988,7,7/9/1988,67.4,,97.0,96.8,68.5,96.8
Ontario,Heat Event,2001,8,8/8/2001,68.1,,98.3,96.4,71.9,96.4
Ontario,Heat Event,1988,7,7/7/1988,65.7,,98.1,96.2,65.4,96.2
Ontario,Heat Event,2001,8,8/7/2001,73.2,,94.2,95.9,69.8,95.9
Ontario,Heat Event,2002,7,7/2/2002,74.7,,94.7,94.5,72.7,94.5
Ontario,Heat Event,2011,7,7/21/2011,77.3,,98.8,94.3,71.4,94.3
Ontario,Heat Event,2005,7,7/12/2005,70.0,,93.0,93.5,70.1,93.5
Ontario,Heat Event,2011,7,7/22/2011,70.9,,89.5,93.5,72.6,93.5
Ontario,Heat Event,2018,7,7/1/2018,74.1,,93.1,93.5,70.9,93.5
Ontario,Heat Event,2001,8,8/9/2001,74.5,,96.6,93.4,67.9,93.4
Ontario,Heat Event,1995,7,7/14/1995,69.7,,97.2,93.4,68.4,93.4
Ontario,Heat Event,2006,8,8/1/2006,77.5,,96.5,93.2,71.1,93.2
Ontario,Heat Event,1991,7,7/19/1991,69.6,,94.6,93.1,69.6,93.1
Ontario,Heat Event,2013,7,7/18/2013,73.7,,91.3,93.1,72.3,93.1
Ontario,Heat Event,1994,6,6/17/1994,69.8,,91.9,93.0,67.3,93.0
Ontario,Heat Event,2001,8,8/6/2001,68.0,,95.1,93.0,68.3,93.0
Ontario,Heat Event,2002,7,7/3/2002,73.9,,94.5,93.0,71.1,93.0
Ontario,Heat Event,2016,8,8/11/2016,70.5,,91.3,93.0,71.3,93.0
Ontario,Heat Event,1988,7,7/10/1988,67.7,,95.8,92.8,66.7,92.8
Ontario,Heat Event,1988,7,7/6/1988,60.2,,92.8,92.8,60.4,92.8
Ontario,Heat Event,2002,7,7/1/2002,69.6,,94.4,92.7,69.6,92.7
Ontario,Heat Event,2002,8,8/12/2002,68.3,,93.3,92.7,67.4,92.7
Ontario,Heat Event,2002,9,9/9/2002,65.1,,93.0,92.6,62.4,92.6
Ontario,Heat Event,2005,7,7/11/2005,68.3,,94.0,92.5,66.5,92.5
Ontario,Heat Event,2020,7,7/8/2020,70.0,,92.3,92.5,69.3,92.5
Ontario,Heat Event,2011,7,7/20/2011,66.0,,94.7,92.5,70.7,92.5
Ontario,Heat Event,2005,7,7/13/2005,71.9,,93.5,92.4,71.5,92.4
Ontario,Heat Event,2010,7,7/6/2010,73.6,,92.0,92.2,72.5,92.2
Ontario,Heat Event,2012,6,6/20/2012,74.9,,93.2,92.2,70.2,92.2
Ontario,Heat Event,2007,8,8/2/2007,71.9,,93.6,92.2,68.7,92.2
Ontario,Heat Event,2002,8,8/13/2002,69.8,,93.1,92.1,69.5,92.1
Ontario,Heat Event,1988,8,8/4/1988,74.5,,92.6,92.1,72.7,92.1
Ontario,Heat Event,1983,7,7/15/1983,68.3,,94.1,91.9,63.1,91.9
Ontario,Heat Event,2010,7,7/7/2010,72.6,,91.8,91.9,73.4,91.9
Ontario,Heat Event,2020,7,7/9/2020,70.0,,93.0,91.9,69.4,91.9
Ontario,Heat Event,1999,7,7/16/1999,70.4,,91.7,91.9,69.6,91.9
Ontario,Heat Event,2016,7,7/22/2016,71.8,,93.8,91.9,68.4,91.9
Ontario,Heat Event,2007,8,8/1/2007,66.5,,90.7,91.9,67.5,91.9
Ontario,Heat Event,2003,6,6/25/2003,69.4,,92.9,91.8,65.2,91.8
Ontario,Cold Event,1982,1,1/11/1982,-15.2,,11.4,9.0,-16.1,-16.1
Ontario,Cold Event,1981,1,1/3/1981,-16.5,,-1.6,9.7,-15.6,-15.6
Ontario,Cold Event,1981,1,1/4/1981,-24.5,,6.8,8.3,-15.4,-15.4
Ontario,Cold Event,1994,1,1/15/1994,-18.1,,-4.9,7.8,-15.2,-15.2
Ontario,Cold Event,1994,1,1/16/1994,-23.7,,9.0,8.0,-14.8,-14.8
Ontario,Cold Event,1982,1,1/10/1982,-17.1,,3.7,9.7,-14.0,-14.0
Ontario,Cold Event,1981,1,1/11/1981,-14.0,,-4.4,7.2,-12.1,-12.1
Ontario,Cold Event,2004,1,1/15/2004,-14.0,,-0.5,5.8,-11.9,-11.9
Ontario,Cold Event,2015,2,2/15/2015,-13.0,,-0.7,8.3,-11.1,-11.1
Ontario,Cold Event,1989,12,12/23/1989,-12.8,,15.5,10.9,-10.9,-10.9
Ontario,Cold Event,1994,1,1/19/1994,-14.0,,-2.5,2.9,-10.8,-10.8
Ontario,Cold Event,1994,1,1/17/1994,-2.7,,20.0,11.0,-10.7,-10.7
Ontario,Cold Event,2004,1,1/14/2004,-9.5,,4.3,11.7,-10.6,-10.6
Ontario,Cold Event,2015,2,2/14/2015,-7.7,,18.6,10.1,-10.6,-10.6
Ontario,Cold Event,1989,12,12/22/1989,-13.1,,1.4,8.6,-10.4,-10.4
Ontario,Cold Event,1981,1,1/12/1981,-13.3,,14.4,8.7,-9.9,-9.9
Ontario,Cold Event,1994,1,1/20/1994,-12.6,,7.4,7.0,-9.6,-9.6
Ontario,Cold Event,1984,1,1/15/1984,-14.4,,6.3,12.7,-9.5,-9.5
Ontario,Cold Event,2014,1,1/22/2014,-13.3,,6.8,4.8,-9.3,-9.3
Ontario,Cold Event,1982,1,1/17/1982,-11.6,,-2.9,9.1,-9.2,-9.2
Ontario,Cold Event,2015,2,2/16/2015,-12.5,,6.9,7.4,-9.1,-9.1
Ontario,Cold Event,1987,2,2/15/1987,-12.9,,6.1,9.0,-9.1,-9.1
Ontario,Cold Event,1982,1,1/18/1982,-8.0,,8.1,8.4,-9.1,-9.1
Ontario,Cold Event,1982,1,1/12/1982,-16.0,,12.0,13.9,-9.0,-9.0
Ontario,Cold Event,2018,1,1/6/2018,-10.6,,0.8,10.9,-9.0,-9.0
Ontario,Cold Event,2016,2,2/13/2016,-15.3,,5.2,12.9,-8.7,-8.7
Ontario,Cold Event,2004,1,1/16/2004,-12.2,,13.6,11.7,-8.6,-8.6
Ontario,Cold Event,2004,1,1/9/2004,-11.3,,-0.7,10.2,-8.6,-8.6
Ontario,Cold Event,1994,2,2/9/1994,-6.3,,4.9,6.8,-8.2,-8.2
Ontario,Cold Event,1994,1,1/31/1994,-11.8,,11.0,10.0,-8.0,-8.0
Ontario,Cold Event,1984,3,3/8/1984,-11.7,,11.6,12.6,-7.8,-7.8
Ontario,Cold Event,2018,1,1/5/2018,-9.2,,6.4,7.8,-7.8,-7.8
Ontario,Cold Event,2005,1,1/22/2005,-4.4,,4.6,4.5,-7.8,-7.8
Ontario,Cold Event,1994,2,2/10/1994,-13.0,,10.0,10.6,-7.8,-7.8
Ontario,Cold Event,2014,1,1/23/2014,-5.6,,6.5,9.6,-7.8,-7.8
Ontario,Cold Event,2017,12,12/31/2017,-9.8,,4.4,11.4,-7.7,-7.7
Ontario,Cold Event,1984,1,1/21/1984,-12.3,,2.5,9.9,-7.6,-7.6
Ontario,Cold Event,1984,1,1/16/1984,-14.3,,12.2,13.8,-7.6,-7.6
Ontario,Cold Event,1994,1,1/9/1994,-7.6,,8.8,14.6,-7.5,-7.5
Ontario,Cold Event,1994,1,1/18/1994,-5.8,,3.9,7.1,-7.5,-7.5
PacificNW,Heat Event,2021,6,6/28/2021,76.7,88.8,102.1,101.1,71.8,101.1
PacificNW,Heat Event,2021,6,6/27/2021,72.0,84.6,100.1,98.3,71.8,98.3
PacificNW,Heat Event,2021,6,6/29/2021,66.8,80.6,101.0,97.0,68.6,97.0
PacificNW,Heat Event,2021,8,8/13/2021,67.2,79.9,94.4,93.8,65.6,93.8
PacificNW,Heat Event,2021,8,8/12/2021,67.0,79.2,95.0,93.3,65.6,93.3
PacificNW,Heat Event,1992,8,8/12/1992,68.9,80.2,93.9,92.9,66.9,92.9
PacificNW,Heat Event,1988,9,9/3/1988,62.6,76.6,92.9,92.8,62.3,92.8
PacificNW,Heat Event,2006,7,7/22/2006,71.5,80.9,92.9,92.4,69.1,92.4
PacificNW,Heat Event,2017,9,9/5/2017,67.6,79.1,93.9,92.4,64.8,92.4
PacificNW,Heat Event,1981,8,8/10/1981,66.8,79.3,93.0,92.3,67.9,92.3
PacificNW,Heat Event,1981,8,8/9/1981,70.2,80.2,91.8,92.2,68.1,92.2
PacificNW,Heat Event,2021,6,6/26/2021,66.8,77.7,92.8,92.2,66.1,92.2
PacificNW,Heat Event,2017,8,8/3/2017,68.1,79.6,92.4,91.9,65.9,91.9
PacificNW,Heat Event,2017,9,9/4/2017,64.2,76.1,91.4,91.6,65.4,91.6
PacificNW,Heat Event,2021,8,8/14/2021,62.6,76.0,92.0,91.6,64.0,91.6
PacificNW,Heat Event,1981,8,8/8/1981,67.4,78.9,91.9,91.5,67.2,91.5
PacificNW,Heat Event,1988,9,9/2/1988,63.3,76.0,94.3,91.5,61.0,91.5
PacificNW,Heat Event,1992,8,8/13/1992,67.3,79.3,91.8,91.5,65.7,91.5
PacificNW,Heat Event,2009,7,7/28/2009,69.1,80.3,92.2,91.5,67.8,91.5
PacificNW,Heat Event,1981,8,8/11/1981,66.8,78.8,92.2,91.3,64.8,91.3
PacificNW,Heat Event,2006,7,7/23/2006,69.3,80.2,91.1,91.3,68.6,91.3
PacificNW,Heat Event,1992,8,8/11/1992,64.6,76.8,93.1,91.2,63.2,91.2
PacificNW,Heat Event,2009,7,7/29/2009,69.9,80.6,91.7,91.2,68.3,91.2
PacificNW,Heat Event,2020,8,8/16/2020,65.0,77.9,93.0,91.1,62.6,91.1
PacificNW,Heat Event,2017,9,9/6/2017,62.6,74.8,92.0,90.6,63.5,90.6
PacificNW,Heat Event,1988,9,9/4/1988,60.9,74.1,91.2,90.4,60.6,90.4
PacificNW,Heat Event,2017,8,8/2/2017,65.5,77.0,91.6,90.4,64.7,90.4
PacificNW,Heat Event,2015,7,7/31/2015,63.0,76.7,90.4,90.2,61.8,90.2
PacificNW,Heat Event,2008,8,8/16/2008,65.5,76.8,90.2,90.1,65.7,90.1
PacificNW,Heat Event,1981,8,8/7/1981,64.1,76.4,90.8,90.0,63.5,90.0
PacificNW,Heat Event,1994,7,7/21/1994,64.7,77.0,90.0,90.0,64.0,90.0
PacificNW,Heat Event,1998,7,7/27/1998,67.8,79.2,90.8,90.0,66.0,90.0
PacificNW,Heat Event,2006,7,7/21/2006,66.4,77.3,93.3,90.0,64.5,90.0
PacificNW,Heat Event,2017,9,9/3/2017,64.3,75.6,89.6,90.0,63.5,90.0
PacificNW,Heat Event,2021,7,7/30/2021,62.9,76.0,92.1,90.0,63.4,90.0
PacificNW,Heat Event,2004,7,7/24/2004,65.8,78.0,90.5,89.9,63.2,89.9
PacificNW,Heat Event,2008,8,8/15/2008,65.3,77.2,90.7,89.9,63.8,89.9
PacificNW,Heat Event,2020,8,8/17/2020,64.2,76.4,91.2,89.9,63.8,89.9
PacificNW,Heat Event,2022,7,7/30/2022,66.3,78.1,89.9,89.9,66.3,89.9
PacificNW,Heat Event,2018,8,8/9/2018,62.7,75.6,89.8,89.7,62.8,89.7
PacificNW,Cold Event,1990,12,12/21/1990,-6.5,-1.8,8.1,9.1,-4.6,-4.6
PacificNW,Cold Event,1989,2,2/3/1989,-5.7,-2.3,5.1,11.0,-3.4,-3.4
PacificNW,Cold Event,1990,12,12/22/1990,-3.9,1.1,13.3,13.3,-2.2,-2.2
PacificNW,Cold Event,1983,12,12/23/1983,-2.3,1.6,10.1,10.0,-1.4,-1.4
PacificNW,Cold Event,1990,12,12/20/1990,-3.3,1.2,5.8,13.6,-1.3,-1.3
PacificNW,Cold Event,1989,2,2/4/1989,-2.2,2.6,15.3,15.0,-0.9,-0.9
PacificNW,Cold Event,1983,12,12/22/1983,-1.2,2.7,10.3,10.5,-0.7,-0.7
PacificNW,Cold Event,1980,1,1/28/1980,1.5,6.8,15.3,16.3,1.7,1.7
PacificNW,Cold Event,1989,2,2/2/1989,-2.2,2.5,12.7,15.3,1.7,1.7
PacificNW,Cold Event,1983,12,12/24/1983,-0.8,2.2,9.5,15.7,1.9,1.9
PacificNW,Cold Event,1983,12,12/21/1983,1.3,5.7,11.2,13.7,2.6,2.6
PacificNW,Cold Event,1980,1,1/29/1980,0.1,6.1,17.6,18.7,2.7,2.7
PacificNW,Cold Event,1990,12,12/23/1990,3.8,7.5,18.5,16.7,2.8,2.8
PacificNW,Cold Event,1990,12,12/29/1990,-5.0,1.4,10.0,20.4,3.2,3.2
PacificNW,Cold Event,1985,11,11/24/1985,4.9,9.6,19.8,19.6,3.7,3.7
PacificNW,Cold Event,1985,11,11/23/1985,1.3,6.5,18.1,19.5,4.2,4.2
PacificNW,Cold Event,1989,2,2/5/1989,5.3,10.6,24.5,22.0,4.5,4.5
PacificNW,Cold Event,1990,12,12/30/1990,1.2,7.7,19.8,20.3,4.6,4.6
PacificNW,Cold Event,1980,1,1/27/1980,3.6,8.6,16.0,19.2,4.8,4.8
PacificNW,Cold Event,1998,12,12/21/1998,3.8,8.2,17.8,17.6,5.0,5.0
PacificNW,Cold Event,1985,11,11/30/1985,4.5,9.1,18.0,17.9,6.0,6.0
PacificNW,Cold Event,1980,1,1/30/1980,6.5,11.0,23.2,23.0,6.2,6.2
PacificNW,Cold Event,1985,11,11/22/1985,6.3,13.8,20.6,21.0,6.3,6.3
PacificNW,Cold Event,1982,1,1/6/1982,0.8,6.1,17.5,22.5,6.6,6.6
PacificNW,Cold Event,2004,1,1/5/2004,4.8,8.0,15.1,18.7,6.7,6.7
PacificNW,Cold Event,1998,12,12/22/1998,7.4,11.4,19.4,19.7,6.8,6.8
PacificNW,Cold Event,1985,11,11/25/1985,4.9,10.1,20.9,21.3,6.9,6.9
PacificNW,Cold Event,1998,12,12/20/1998,3.8,9.0,15.6,19.2,6.9,6.9
PacificNW,Cold Event,1985,11,11/29/1985,6.6,11.0,19.3,19.0,7.4,7.4
PacificNW,Cold Event,1996,1,1/31/1996,8.4,12.9,23.4,21.8,7.5,7.5
PacificNW,Cold Event,1985,12,12/1/1985,6.9,10.1,16.4,21.0,7.9,7.9
PacificNW,Cold Event,2009,12,12/8/2009,6.8,11.7,20.7,21.0,8.0,8.0
PacificNW,Cold Event,2013,12,12/8/2013,5.5,10.1,21.7,21.4,8.0,8.0
PacificNW,Cold Event,2013,12,12/7/2013,6.8,11.5,18.2,19.8,8.1,8.1
PacificNW,Cold Event,1983,12,12/20/1983,7.8,12.5,19.5,18.2,8.2,8.2
PacificNW,Cold Event,1996,1,1/30/1996,3.7,9.1,17.8,21.4,8.3,8.3
PacificNW,Cold Event,2010,11,11/24/2010,3.8,8.7,21.2,25.8,8.4,8.4
PacificNW,Cold Event,2009,12,12/9/2009,7.9,12.6,23.3,23.6,8.5,8.5
PacificNW,Cold Event,1985,2,2/3/1985,8.7,15.2,23.8,24.5,8.6,8.6
PacificNW,Cold Event,2022,12,12/22/2022,4.0,8.2,15.5,24.1,8.6,8.6
PJM,Heat Event,2012,7,7/6/2012,69.6,81.0,91.2,93.3,70.6,93.3
PJM,Heat Event,1995,7,7/14/1995,70.1,81.3,92.7,92.0,70.1,92.0
PJM,Heat Event,1999,7,7/5/1999,72.7,83.4,93.1,92.0,72.7,92.0
PJM,Heat Event,1988,8,8/14/1988,71.8,81.9,92.3,91.8,71.1,91.8
PJM,Heat Event,1988,8,8/16/1988,63.8,77.3,89.3,91.8,66.5,91.8
PJM,Heat Event,2006,8,8/1/2006,72.0,82.2,93.1,91.8,71.6,91.8
PJM,Heat Event,2012,7,7/5/2012,71.0,82.1,92.5,91.8,70.5,91.8
PJM,Heat Event,2011,7,7/21/2011,71.9,82.1,93.1,91.7,71.8,91.7
PJM,Heat Event,2011,7,7/22/2011,74.5,83.8,92.1,91.5,73.6,91.5
PJM,Heat Event,2012,7,7/7/2012,71.2,83.6,96.2,91.4,70.1,91.4
PJM,Heat Event,1999,7,7/4/1999,72.0,81.8,92.5,91.3,71.2,91.3
PJM,Heat Event,2006,8,8/2/2006,73.3,83.4,93.0,91.3,72.4,91.3
PJM,Heat Event,1988,7,7/15/1988,66.2,78.8,91.3,91.2,67.2,91.2
PJM,Heat Event,1988,8,8/15/1988,70.5,81.2,91.8,91.1,68.7,91.1
PJM,Heat Event,2001,8,8/8/2001,70.0,81.0,91.6,91.1,69.1,91.1
PJM,Heat Event,1995,7,7/15/1995,73.0,83.7,93.5,91.0,71.3,91.0
PJM,Heat Event,2010,7,7/6/2010,69.5,80.8,90.9,91.0,69.3,91.0
PJM,Heat Event,1988,7,7/16/1988,68.5,80.7,92.6,90.9,68.4,90.9
PJM,Heat Event,2012,7,7/4/2012,71.0,81.2,91.6,90.9,69.4,90.9
PJM,Heat Event,1999,7,7/30/1999,69.2,79.8,91.7,90.8,69.1,90.8
PJM,Heat Event,2012,7,7/17/2012,69.2,81.3,93.4,90.8,70.1,90.8
PJM,Heat Event,2012,6,6/29/2012,69.4,80.8,92.6,90.7,65.9,90.7
PJM,Heat Event,1988,7,7/7/1988,65.5,78.3,89.8,90.5,64.7,90.5
PJM,Heat Event,2012,6,6/30/2012,67.6,79.6,89.5,90.5,68.4,90.5
PJM,Heat Event,2022,7,7/23/2022,68.6,80.0,91.1,90.5,68.8,90.5
PJM,Heat Event,1988,8,8/2/1988,68.1,79.6,91.2,90.4,67.4,90.4
PJM,Heat Event,1988,7,7/8/1988,67.3,79.7,91.9,90.2,66.9,90.2
PJM,Heat Event,1991,7,7/21/1991,71.1,81.5,90.2,90.2,70.6,90.2
PJM,Heat Event,2001,8,8/7/2001,68.3,79.3,90.6,90.2,67.8,90.2
PJM,Heat Event,1980,7,7/16/1980,70.1,81.0,92.0,90.1,68.3,90.1
PJM,Heat Event,1988,8,8/13/1988,70.9,80.8,91.2,90.1,71.4,90.1
PJM,Heat Event,1988,8,8/17/1988,65.2,79.1,94.3,90.0,65.9,90.0
PJM,Heat Event,1999,7,7/31/1999,70.0,81.4,92.9,90.0,69.9,90.0
PJM,Heat Event,1988,8,8/3/1988,68.6,79.3,89.7,89.9,68.7,89.9
PJM,Heat Event,2022,7,7/22/2022,67.7,79.3,89.6,89.9,69.1,89.9
PJM,Heat Event,2002,7,7/3/2002,68.3,79.8,90.0,89.8,68.1,89.8
PJM,Heat Event,2011,7,7/20/2011,68.9,79.1,89.9,89.8,70.4,89.8
PJM,Heat Event,1980,7,7/20/1980,69.8,80.6,92.6,89.7,69.4,89.7
PJM,Heat Event,1991,7,7/22/1991,70.9,81.0,90.7,89.7,71.6,89.7
PJM,Heat Event,1993,7,7/9/1993,70.4,80.8,90.8,89.7,70.2,89.7
PJM,Cold Event,1994,1,1/20/1994,-8.4,-1.8,11.8,8.6,-13.7,-13.7
PJM,Cold Event,1994,1,1/19/1994,-23.4,-13.7,-1.7,10.1,-13.5,-13.5
PJM,Cold Event,1984,1,1/21/1984,-16.3,-5.9,4.9,10.6,-10.0,-10.0
PJM,Cold Event,1994,1,1/18/1994,-8.6,2.7,20.1,14.0,-9.1,-9.1
PJM,Cold Event,1983,12,12/25/1983,-11.8,-6.6,0.5,7.3,-8.0,-8.0
PJM,Cold Event,1985,1,1/21/1985,-16.3,-9.2,4.2,10.8,-7.5,-7.5
PJM,Cold Event,1989,12,12/23/1989,-8.6,-0.7,12.8,12.3,-7.4,-7.4
PJM,Cold Event,1982,1,1/11/1982,-10.4,-6.0,3.4,9.7,-7.2,-7.2
PJM,Cold Event,1984,1,1/20/1984,-7.8,-0.4,7.1,10.0,-6.4,-6.4
PJM,Cold Event,1982,1,1/17/1982,-21.0,-9.6,5.7,14.2,-6.3,-6.3
PJM,Cold Event,1996,2,2/4/1996,-7.4,-0.4,6.8,11.0,-5.6,-5.6
PJM,Cold Event,2015,2,2/19/2015,-5.8,2.8,10.3,14.1,-5.5,-5.5
PJM,Cold Event,1996,2,2/5/1996,-8.3,0.9,16.2,16.1,-5.4,-5.4
PJM,Cold Event,1982,1,1/18/1982,-6.0,3.8,20.0,17.8,-5.3,-5.3
PJM,Cold Event,2015,2,2/20/2015,-12.5,-2.0,12.2,17.3,-5.3,-5.3
PJM,Cold Event,1994,1,1/17/1994,4.8,13.9,23.5,17.3,-5.2,-5.2
PJM,Cold Event,1984,1,1/22/1984,-5.9,2.8,19.8,18.3,-5.1,-5.1
PJM,Cold Event,1989,12,12/22/1989,-8.6,-1.2,7.8,10.9,-5.0,-5.0
PJM,Cold Event,1983,12,12/26/1983,-8.3,-2.0,9.7,11.3,-4.8,-4.8
PJM,Cold Event,1985,1,1/20/1985,-9.2,-2.9,8.7,11.8,-4.8,-4.8
PJM,Cold Event,1994,1,1/16/1994,-11.9,-4.1,8.3,14.1,-4.5,-4.5
PJM,Cold Event,1989,12,12/24/1989,-5.1,2.9,16.4,17.6,-4.1,-4.1
PJM,Cold Event,1994,1,1/21/1994,-9.3,0.4,15.8,18.1,-4.0,-4.0
PJM,Cold Event,1981,1,1/12/1981,-9.6,0.2,13.2,16.8,-3.8,-3.8
PJM,Cold Event,2009,1,1/16/2009,-8.2,-1.1,8.1,14.0,-3.5,-3.5
PJM,Cold Event,1988,1,1/6/1988,-6.5,0.2,9.8,14.2,-3.4,-3.4
PJM,Cold Event,1982,1,1/16/1982,8.2,12.5,16.9,14.1,-3.3,-3.3
PJM,Cold Event,1997,1,1/18/1997,-3.6,1.9,10.0,14.1,-3.3,-3.3
PJM,Cold Event,2014,1,1/23/2014,-3.1,4.7,13.9,14.4,-3.3,-3.3
PJM,Cold Event,1983,12,12/24/1983,-4.0,4.2,11.7,12.1,-3.2,-3.2
PJM,Cold Event,1981,1,1/11/1981,-3.1,3.8,13.6,14.2,-3.1,-3.1
PJM,Cold Event,2014,1,1/29/2014,-3.2,4.4,17.0,17.8,-3.1,-3.1
PJM,Cold Event,1985,1,1/22/1985,3.0,8.1,19.5,16.0,-3.0,-3.0
PJM,Cold Event,2015,2,2/16/2015,-5.6,1.1,13.1,15.6,-2.7,-2.7
PJM,Cold Event,2018,1,1/6/2018,-3.3,3.8,13.3,15.8,-2.7,-2.7
PJM,Cold Event,2014,1,1/7/2014,-11.8,-4.3,3.6,19.2,-2.5,-2.5
PJM,Cold Event,1982,1,1/10/1982,-8.0,-2.2,9.4,10.7,-2.3,-2.3
PJM,Cold Event,2019,1,1/31/2019,-11.0,-2.3,10.2,17.0,-2.3,-2.3
PJM,Cold Event,2014,2,2/11/2014,-5.1,5.8,19.0,20.8,-1.9,-1.9
PJM,Cold Event,1994,1,1/15/1994,-6.5,-0.3,10.6,15.1,-1.8,-1.8
Quebec,Heat Event,2018,7,7/3/2018,68.9,,91.0,93.9,66.6,93.9
Quebec,Heat Event,2018,7,7/4/2018,64.7,,93.5,93.1,67.0,93.1
Quebec,Heat Event,2020,6,6/22/2020,64.9,,93.5,92.8,63.6,92.8
Quebec,Heat Event,2002,7,7/2/2002,74.2,,94.8,92.7,71.2,92.7
Quebec,Heat Event,2010,7,7/7/2010,72.3,,93.0,92.6,71.4,92.6
Quebec,Heat Event,2020,6,6/19/2020,60.0,,92.9,92.6,61.1,92.6
Quebec,Heat Event,2020,6,6/21/2020,60.8,,92.0,92.3,63.4,92.3
Quebec,Heat Event,1989,7,7/25/1989,66.2,,93.8,92.2,64.4,92.2
Quebec,Heat Event,2020,6,6/20/2020,64.6,,91.3,92.1,61.8,92.1
Quebec,Heat Event,2020,6,6/18/2020,58.7,,93.5,91.9,56.5,91.9
Quebec,Heat Event,2021,6,6/7/2021,68.5,,94.5,91.9,67.5,91.9
Quebec,Heat Event,2018,7,7/2/2018,66.2,,97.2,91.8,67.7,91.8
Quebec,Heat Event,2002,7,7/3/2002,70.6,,93.1,91.6,69.0,91.6
Quebec,Heat Event,1989,7,7/26/1989,66.3,,92.6,91.5,67.4,91.5
Quebec,Heat Event,1988,7,7/9/1988,71.1,,92.1,91.5,69.0,91.5
Quebec,Heat Event,2010,7,7/6/2010,71.4,,92.1,91.4,69.7,91.4
Quebec,Heat Event,2012,7,7/14/2012,65.6,,92.6,91.2,65.1,91.2
Quebec,Heat Event,2021,8,8/25/2021,64.3,,89.9,91.2,65.9,91.2
Quebec,Heat Event,2003,6,6/25/2003,66.2,,89.3,91.2,66.6,91.2
Quebec,Heat Event,1994,6,6/17/1994,71.3,,91.6,91.1,67.0,91.1
Quebec,Heat Event,1987,7,7/12/1987,71.8,,91.2,91.0,70.2,91.0
Quebec,Heat Event,2001,8,8/8/2001,57.8,,90.9,91.0,62.9,91.0
Quebec,Heat Event,2010,7,7/8/2010,70.3,,92.8,90.9,70.3,90.9
Quebec,Heat Event,2010,8,8/31/2010,69.5,,92.5,90.8,67.1,90.8
Quebec,Heat Event,2003,6,6/24/2003,63.5,,90.7,90.7,63.2,90.7
Quebec,Heat Event,2012,7,7/13/2012,62.2,,90.4,90.6,61.7,90.6
Quebec,Heat Event,2020,5,5/27/2020,64.6,,94.9,90.6,63.8,90.6
Quebec,Heat Event,2002,8,8/13/2002,66.8,,89.2,90.6,67.0,90.6
Quebec,Heat Event,2023,6,6/1/2023,60.1,,96.1,90.5,54.9,90.5
Quebec,Heat Event,2013,7,7/16/2013,68.2,,88.9,90.4,67.1,90.4
Quebec,Heat Event,1987,7,7/11/1987,67.4,,90.2,90.3,67.5,90.3
Quebec,Heat Event,2003,6,6/23/2003,59.7,,92.0,90.3,60.3,90.3
Quebec,Heat Event,2018,7,7/1/2018,68.0,,87.1,90.3,67.2,90.3
Quebec,Heat Event,2016,6,6/19/2016,63.5,,90.9,90.3,60.8,90.3
Quebec,Heat Event,1988,7,7/8/1988,70.4,,92.5,90.2,68.1,90.2
Quebec,Heat Event,1991,7,7/19/1991,67.1,,91.9,90.1,67.8,90.1
Quebec,Heat Event,2020,5,5/28/2020,69.7,,87.2,90.1,67.2,90.1
Quebec,Heat Event,2013,7,7/15/2013,65.8,,91.7,90.1,65.4,90.1
Quebec,Heat Event,1982,7,7/17/1982,66.0,,89.6,90.1,64.9,90.1
Quebec,Heat Event,2010,5,5/25/2010,61.7,,91.7,90.0,60.4,90.0
Quebec,Cold Event,1994,1,1/26/1994,-26.9,,-10.6,7.5,-30.4,-30.4
Quebec,Cold Event,2009,1,1/16/2009,-33.9,,-6.5,-6.2,-30.2,-30.2
Quebec,Cold Event,1981,1,1/4/1981,-35.4,,-2.3,-2.3,-29.1,-29.1
Quebec,Cold Event,1982,1,1/18/1982,-34.8,,-4.5,-5.7,-29.1,-29.1
Quebec,Cold Event,2009,1,1/15/2009,-30.6,,-8.1,-1.5,-26.9,-26.9
Quebec,Cold Event,1982,1,1/19/1982,-29.6,,-1.5,2.6,-26.3,-26.3
Quebec,Cold Event,1987,1,1/26/1987,-25.4,,4.8,5.0,-25.5,-25.5
Quebec,Cold Event,1982,1,1/22/1982,-27.8,,-2.3,3.3,-25.0,-25.0
Quebec,Cold Event,1996,1,1/7/1996,-30.6,,-1.1,1.1,-24.5,-24.5
Quebec,Cold Event,2004,1,1/14/2004,-25.1,,-12.2,-2.5,-24.5,-24.5
Quebec,Cold Event,1993,12,12/28/1993,-25.1,,-5.0,-6.2,-24.1,-24.1
Quebec,Cold Event,1994,1,1/27/1994,-38.7,,26.7,19.5,-24.0,-24.0
Quebec,Cold Event,2022,1,1/21/2022,-25.8,,-1.6,5.1,-23.8,-23.8
